"community_name","average_exhibition_period","HuoFang_rate","price_adjustment_num","price_adjustment_average","community_other_price","community_other_num","community_other_floor","community_other_area","community_average_price","community_average_area","community_average_floor","community_average_AreaPrice","business_district","business_district_sales_num","business_district_other_price","business_district_other_num","business_district_other_floor","business_district_other_area","business_district_average_price","business_district_average_area","business_district_average_floor","business_district_average_AreaPrice"
"高行银杏苑",16.0019201687205,"无",3,136.666666666667,17260,9,87,103.82,1917.77777777778,11.5355555555556,9.66666666666667,166.249277595839,"杨高北路",38,76429,38,344,473.66,2011.28947368421,12.4647368421053,9.05263157894737,161.358358316092
"虹口花苑",10.5035436324651,"无",2,280,4820,2,13,13.25,2410,6.625,6.5,363.77358490566,"虹口足球场",25,71230,25,214,323.72,2849.2,12.9488,8.56,220.035833436303
"广中扩大小区",6.71406736500995,"无",4,182.5,17410,7,42,98.6,2487.14285714286,14.0857142857143,6,176.57200811359,"大柏树",37,89890,37,339,492.97,2429.45945945946,13.3235135135135,9.16216216216216,182.343753169564
"高尚领域",8.1561406642067,"无",3,400,32910,13,456,133.85,2531.53846153846,10.2961538461538,35.0769230769231,245.87224505043,"真如",18,44270,18,508,199.05,2459.44444444444,11.0583333333333,28.2222222222222,222.406430545089
"广盛苑",8.00504913030123,"无",1,100,2160,1,11,10.6,2160,10.6,11,203.77358490566,"大华三路",51,120049,51,414,677.13,2353.90196078431,13.2770588235294,8.11764705882353,177.290919025889
"嘉富丽苑",19.2122448803214,"无",2,170,11740,5,60,46.15,2348,9.23,12,254.387865655471,"龙柏新村",72,185360,72,549,924.35,2574.44444444444,12.8381944444444,7.625,200.530102234002
"三湘四季花城",17.3937887698694,"无",3,226.666666666667,25140,13,190,174.56,1933.84615384615,13.4276923076923,14.6153846153846,144.019248395967,"松江大学城",114,193465,114,1817,1474.72,1697.06140350877,12.9361403508772,15.9385964912281,131.18761527612
"嘉海雅苑",12.17943867298,"无",1,200,9330,6,126,66.6,1555,11.1,21,140.09009009009,"",8594,NA,8594,167157,99323.31,NA,11.5572853153363,19.4504305329299,NA
"金光小区",19.6007877834632,"无",1,140,10170,5,30,54.1,2034,10.82,6,187.985212569316,"三林",30,65760,30,367,336.2,2192,11.2066666666667,12.2333333333333,195.597858417609
"春光家园",5.33490389997331,"无",4,227.5,17740,9,93,111.7,1971.11111111111,12.4111111111111,10.3333333333333,158.818263205013,"武威路",9,17740,9,93,111.7,1971.11111111111,12.4111111111111,10.3333333333333,158.818263205013
"龙科公寓",27.0059701392027,"无",1,300,1890,1,6,9.5,1890,9.5,6,198.947368421053,"芳华路",84,190510,84,692,1089.85,2267.97619047619,12.9744047619048,8.23809523809524,174.80387209249
"颐盛御中环",8.00584492522533,"无",1,140,3260,2,35,17.04,1630,8.52,17.5,191.31455399061,"御桥",67,134189,67,888,838.51,2002.82089552239,12.5150746268657,13.2537313432836,160.032677010411
"保利金色唐城",17.4352627773555,"无",1,170,14730,7,42,86.4,2104.28571428571,12.3428571428571,6,170.486111111111,"唐镇",57,115289,57,416,733.57,2022.61403508772,12.869649122807,7.29824561403509,157.161552408086
"嘉福坊",18.0020134247674,"无",1,160,1890,1,6,12.6,1890,12.6,6,150,"祁连山路",42,84460,42,783,511.99,2010.95238095238,12.1902380952381,18.6428571428571,164.964159456239
"上浦小区",22.2621951868578,"无",3,180,6810,4,24,43.4,1702.5,10.85,6,156.912442396313,"华夏东路",111,199169,111,753,1484.76,1794.31531531532,13.3762162162162,6.78378378378378,134.142218270966
"晴川佳苑",14.6051219304121,"无",5,258,8600,5,30,59.5,1720,11.9,6,144.53781512605,"华夏东路",111,199169,111,753,1484.76,1794.31531531532,13.3762162162162,6.78378378378378,134.142218270966
"上大聚丰园",10.6772979381064,"无",3,176.666666666667,10290,6,51,75.6,1715,12.6,8.5,136.111111111111,"上海大学",67,129480,67,484,876.46,1932.53731343284,13.0814925373134,7.22388059701493,147.730643725897
"高行绿洲(三期)",21.0082057997332,"无",3,186.666666666667,10669,7,86,74.82,1524.14285714286,10.6885714285714,12.2857142857143,142.595562683774,"航津路",44,73035,44,608,536.93,1659.88636363636,12.2029545454545,13.8181818181818,136.023317750917
"大华公园世家康华苑",10.253176417828,"无",2,350,34750,16,113,196.27,2171.875,12.266875,7.0625,177.052020176288,"行知路",74,165167,74,546,955.96,2231.98648648649,12.9183783783784,7.37837837837838,172.776057575631
"金港花园(公寓)",9.52182760615614,"无",10,290,45380,25,281,325.45,1815.2,13.018,11.24,139.437701643878,"泗泾",241,423619,241,2805,2915.43,1757.75518672199,12.0972199170124,11.6390041493776,145.302408221086
"马陆金沙湾",4.172581400341,"无",2,170,10260,6,120,85.1,1710,14.1833333333333,20,120.564042303173,"马陆",32,52490,32,636,430.6,1640.3125,13.45625,19.875,121.899674872271
"祁连二村",15.254089137155,"无",4,217.5,13220,8,48,106.2,1652.5,13.275,6,124.482109227872,"上海大学",67,129480,67,484,876.46,1932.53731343284,13.0814925373134,7.22388059701493,147.730643725897
"中信泰富又一城",6.71666447732203,"无",3,213.333333333333,25090,14,483,176.83,1792.14285714286,12.6307142857143,34.5,141.887688740598,"嘉定新城",57,102010,57,1220,772.83,1789.64912280702,13.5584210526316,21.4035087719298,131.995393553563
"高乐小区",13.9983970654126,"无",1,200,8920,6,36,82.9,1486.66666666667,13.8166666666667,6,107.599517490953,"松江体育中心",45,68710,45,269,603.41,1526.88888888889,13.4091111111111,5.97777777777778,113.869508294526
"开元新都",11.6156283768073,"无",2,500,9290,5,26,73.4,1858,14.68,5.2,126.566757493188,"松江新城",67,105200,67,558,880.32,1570.14925373134,13.1391044776119,8.32835820895522,119.501999272992
"莱顿小城",11.4438741878938,"无",5,164,26710,16,235,242.1,1669.375,15.13125,14.6875,110.326311441553,"松江大学城",114,193465,114,1817,1474.72,1697.06140350877,12.9361403508772,15.9385964912281,131.18761527612
"卫春三街坊",13.2105196893171,"无",3,156.666666666667,8300,5,30,64.58,1660,12.916,6,128.52276246516,"颛桥",36,61630,36,268,448.6,1711.94444444444,12.4611111111111,7.44444444444444,137.382969237628
"桃林公寓",22.654030443773,"无",3,466.666666666667,9880,3,56,47.9,3293.33333333333,15.9666666666667,18.6666666666667,206.263048016701,"民生路",42,115238,42,653,486.62,2743.7619047619,11.5861904761905,15.547619047619,236.813119066212
"桂林苑",4.00636950100738,"无",1,300,3290,1,6,19.8,3290,19.8,6,166.161616161616,"桂林路",29,85340,29,309,358.54,2942.75862068966,12.3634482758621,10.6551724137931,238.020862386345
"桃林小区",9.55946139772812,"无",4,502.5,20410,7,89,74.7,2915.71428571429,10.6714285714286,12.7142857142857,273.226238286479,"杨高中路",46,137780,46,526,553.82,2995.21739130435,12.0395652173913,11.4347826086957,248.781192445199
"东城新村",14.2497302976467,"无",6,383.333333333333,28450,12,108,124.19,2370.83333333333,10.3491666666667,9,229.084467348418,"世纪公园",66,166586,66,633,788.99,2524.0303030303,11.9543939393939,9.59090909090909,211.138290726118
"日晖二村",6.96846952443046,"无",1,260,2790,1,7,7.26,2790,7.26,7,384.297520661157,"大木桥路",3,9780,3,28,43.46,3260,14.4866666666667,9.33333333333333,225.034514496088
"上海未来",15.0072279507625,"无",1,160,6280,2,18,30.67,3140,15.335,9,204.760352135637,"云山路",46,112860,46,414,624.51,2453.47826086957,13.5763043478261,9,180.717682663208
"东方知音苑",11.6464255781344,"无",3,200,37160,14,114,183.3,2654.28571428571,13.0928571428571,8.14285714285714,202.727768685215,"云山路",46,112860,46,414,624.51,2453.47826086957,13.5763043478261,9,180.717682663208
"岚皋西路45弄",3.00215084560215,"无",1,100,5460,2,12,25.1,2730,12.55,6,217.529880478088,"镇坪路",32,101450,32,599,409.58,3170.3125,12.799375,18.71875,247.69275843547
"爱家亚洲花园",16.9965443876907,"无",4,317.5,29780,11,265,131.34,2707.27272727273,11.94,24.0909090909091,226.739759403076,"锦绣路",98,230198,98,1000,1274.52,2348.95918367347,13.005306122449,10.2040816326531,180.615447384113
"东方莱茵",6.99702948373777,"无",1,270,3830,1,27,22.9,3830,22.9,27,167.248908296943,"汉中路",16,51860,16,397,240.7,3241.25,15.04375,24.8125,215.454923140839
"金机大厦(公寓)",19.9581477053712,"无",1,200,2690,1,24,15.6,2690,15.6,24,172.435897435897,"东宝兴路",12,36840,12,215,169.4,3070,14.1166666666667,17.9166666666667,217.473435655254
"都市庭院",16.3399510472801,"无",1,340,9210,3,18,46.87,3070,15.6233333333333,6,196.500960102411,"云台路",17,46290,17,194,219.48,2722.94117647059,12.9105882352941,11.4117647058824,210.907599781301
"陆家嘴花园(二期)",17.5001822612842,"无",4,282.5,14930,4,46,58.73,3732.5,14.6825,11.5,254.21420057892,"杨高中路",46,137780,46,526,553.82,2995.21739130435,12.0395652173913,11.4347826086957,248.781192445199
"创世纪花园",17.9662042784029,"无",2,350,7050,2,68,26.1,3525,13.05,34,270.114942528736,"上海体育场",34,100458,34,599,410.46,2954.64705882353,12.0723529411765,17.6176470588235,244.744920333285
"中国铁建国际城",10.5719885451397,"无",5,870.2,66628,38,1107,486.98,1753.36842105263,12.8152631578947,29.1315789473684,136.818760524046,"民权门",22,30290,22,568,273.71,1376.81818181818,12.4413636363636,25.8181818181818,110.664571992255
"时代廊桥",15.0073792116018,"无",2,165,8790,5,90,52.8,1758,10.56,18,166.477272727273,"沥滘",21,37370,21,365,255.1,1779.52380952381,12.147619047619,17.3809523809524,146.491571932575
"辉洋苑",9.8656758154976,"无",1,200,12270,7,202,77.47,1752.85714285714,11.0671428571429,28.8571428571429,158.383890538273,"中山八",14,26090,14,512,157.58,1863.57142857143,11.2557142857143,36.5714285714286,165.566696281254
"邮通小区",10.0018174586298,"无",1,170,5510,3,31,37.3,1836.66666666667,12.4333333333333,10.3333333333333,147.721179624665,"华师",67,132960,67,1638,717.38,1984.4776119403,10.7071641791045,24.4477611940299,185.341102344643
"金燕花园",15.0088517126283,"无",1,100,13930,7,130,66.11,1990,9.44428571428571,18.5714285714286,210.709423687793,"燕塘",10,18900,10,181,95.74,1890,9.574,18.1,197.4096511385
"华银坊",19.204501155744,"无",3,113.333333333333,6300,5,30,59.74,1260,11.948,6,105.45698024774,"华宁路",14,19080,14,131,174.28,1362.85714285714,12.4485714285714,9.35714285714286,109.478999311453
"上海派",9.53111268882369,"无",14,334.285714285714,51250,38,638,383.64,1348.68421052632,10.0957894736842,16.7894736842105,133.588781148994,"昌吉东路",53,71710,53,940,543.68,1353.01886792453,10.2581132075472,17.7358490566038,131.897439670394
"香逸湾",0.985265906006098,"无",1,160,1490,1,12,9.3,1490,9.3,12,160.215053763441,"共富新村",56,97898,56,357,690.05,1748.17857142857,12.3223214285714,6.375,141.870878921817
"珠江帝景苑悦涛轩",17.2540876990205,"无",1,100,8530,4,80,36.7,2132.5,9.175,20,232.425068119891,"赤岗",28,57720,28,500,293.2,2061.42857142857,10.4714285714286,17.8571428571429,196.862210095498
"金田花苑",5.85977300278882,"无",1,170,14490,7,135,73.72,2070,10.5314285714286,19.2857142857143,196.554530656538,"岗顶",51,114490,51,1339,570.01,2244.90196078431,11.1766666666667,26.2549019607843,200.856125331135
"丰兴广场",4.89994431963964,"无",2,155,46060,19,608,227.3,2424.21052631579,11.9631578947368,32,202.639683238011,"石牌桥",23,55030,23,660,271.4,2392.60869565217,11.8,28.695652173913,202.763448784083
"鸿景园",10.4654284711573,"无",2,235,27870,13,416,137.14,2143.84615384615,10.5492307692308,32,203.222983812163,"华师",67,132960,67,1638,717.38,1984.4776119403,10.7071641791045,24.4477611940299,185.341102344643
"波尔多庄园",7.99682936630867,"无",1,100,2230,1,22,12.95,2230,12.95,22,172.200772200772,"黄花岗",13,27700,13,337,127.24,2130.76923076923,9.78769230769231,25.9230769230769,217.69883684376
"叶城二街坊",14.3391620462314,"无",2,215,3750,3,18,36.3,1250,12.1,6,103.305785123967,"嘉定西",138,167269,138,1805,1764.01,1212.09420289855,12.7826811594203,13.0797101449275,94.8231585988742
"汇福家园泰丰里",7.11256236457837,"无",1,200,10800,9,153,98.4,1200,10.9333333333333,17,109.756097560976,"周浦东",63,82808,63,753,768.89,1314.4126984127,12.2046031746032,11.952380952381,107.698110262846
"富基广场",20.3388809387689,"无",3,166.666666666667,6480,3,96,29.2,2160,9.73333333333333,32,221.917808219178,"市二宫",7,14240,7,242,70.49,2034.28571428571,10.07,34.5714285714286,202.014470137608
"嘉定蔷薇苑",3.88130517334524,"无",8,201.25,43800,39,744,460.6,1123.07692307692,11.8102564102564,19.0769230769231,95.0933564915328,"嘉定西",138,167269,138,1805,1764.01,1212.09420289855,12.7826811594203,13.0797101449275,94.8231585988742
"兰棠佳苑",7.99716307230294,"无",1,170,1030,1,21,8.5,1030,8.5,21,121.176470588235,"兆丰路",7,9940,7,60,95.4,1420,13.6285714285714,8.57142857142857,104.1928721174
"穗园小区",9.25466925303176,"无",2,135,15770,8,230,74.9,1971.25,9.3625,28.75,210.547396528705,"华师",67,132960,67,1638,717.38,1984.4776119403,10.7071641791045,24.4477611940299,185.341102344643
"上海西环中心星信名邸",12.2468263826574,"无",4,167.5,10730,8,136,72.92,1341.25,9.115,17,147.147558968733,"南翔",168,NA,168,2195,2427.11,NA,14.4470833333333,13.0654761904762,NA
"周阳路258弄",13.9871354784044,"无",1,130,1490,1,18,12.1,1490,12.1,18,123.140495867769,"周浦东",63,82808,63,753,768.89,1314.4126984127,12.2046031746032,11.952380952381,107.698110262846
"东浚荔景苑",27.0106442042468,"无",1,200,2390,1,43,12.3,2390,12.3,43,194.308943089431,"陈家祠",19,41390,19,506,188.14,2178.42105263158,9.90210526315789,26.6315789473684,219.995747847348
"加拿大花园",10.6765480648257,"无",1,200,4980,3,69,31.9,1660,10.6333333333333,23,156.112852664577,"科韵路",38,71780,38,594,378.43,1888.94736842105,9.95868421052632,15.6315789473684,189.67840816003
"六运小区",7.71778278937797,"无",2,270,46460,21,172,223.2,2212.38095238095,10.6285714285714,8.19047619047619,208.154121863799,"天河南",21,46460,21,172,223.2,2212.38095238095,10.6285714285714,8.19047619047619,208.154121863799
"花城湾畔",25.0044684829149,"无",1,100,2090,1,35,11.7,2090,11.7,35,178.632478632479,"团一大广场",1,2090,1,35,11.7,2090,11.7,35,178.632478632479
"珠岛花园金湾明珠",10.6719049077855,"无",1,160,13490,9,360,81.9,1498.88888888889,9.1,40,164.713064713065,"河沙",32,44910,32,832,300.23,1403.4375,9.3821875,26,149.585317922926
"金地自在城(二期)",9.26056599371155,"无",4,220,45170,28,471,350.66,1613.21428571429,12.5235714285714,16.8214285714286,128.814236012091,"泗泾",241,423619,241,2805,2915.43,1757.75518672199,12.0972199170124,11.6390041493776,145.302408221086
"满园里",13.4983582516732,"无",1,40,2760,2,14,20.78,1380,10.39,7,132.820019249278,"北宁公园",7,10290,7,86,84.84,1470,12.12,12.2857142857143,121.287128712871
"雅安东里",18.4936521927902,"无",2,65,3220,2,12,22.3,1610,11.15,6,144.394618834081,"宜宾道",19,30810,19,131,275.5,1621.57894736842,14.5,6.89473684210526,111.833030852995
"景福里",17.0015253163239,"无",1,130,3350,2,14,24.9,1675,12.45,7,134.538152610442,"南楼",12,20890,12,96,155.4,1740.83333333333,12.95,8,134.427284427284
"社会山Bigparty",9.90243467821512,"无",1,100,11150,10,173,139.4,1115,13.94,17.3,79.9856527977044,"天津南站",37,39250,37,499,500.8,1060.81081081081,13.5351351351351,13.4864864864865,78.3746006389776
"津涞花园",13.2429610551542,"无",1,330,5130,4,24,47.8,1282.5,11.95,6,107.322175732218,"肿瘤医院",12,16740,12,113,142.64,1395,11.8866666666667,9.41666666666667,117.358384744812
"中怡城市花园",10.1301526856864,"无",3,296.666666666667,17960,8,248,68.75,2245,8.59375,31,261.236363636364,"林和西",17,38390,17,513,160.19,2258.23529411765,9.42294117647059,30.1764705882353,239.652912166802
"侨怡苑",15.2516761437866,"无",1,230,8200,4,45,40.84,2050,10.21,11.25,200.783545543585,"体育中心",16,31830,16,251,163.41,1989.375,10.213125,15.6875,194.786120800441
"芳村花园",8.99630047476862,"无",1,30,7720,6,121,51.1,1286.66666666667,8.51666666666667,20.1666666666667,151.076320939335,"坑口",9,11960,9,184,75.07,1328.88888888889,8.34111111111111,20.4444444444444,159.317969894765
"瑞东花园",7.43077294289277,"无",2,100,19150,14,462,145.27,1367.85714285714,10.3764285714286,33,131.823501066979,"文冲",24,32110,24,637,248.06,1337.91666666667,10.3358333333333,26.5416666666667,129.444489236475
"凯得文化广场",7.0014188126539,"无",1,100,3440,3,93,23.41,1146.66666666667,7.80333333333333,31,146.945749679624,"萝岗",27,34420,27,812,267.71,1274.81481481481,9.91518518518518,30.0740740740741,128.571962197901
"珠岛花园",13.4638970106615,"无",1,130,17770,13,267,132.13,1366.92307692308,10.1638461538462,20.5384615384615,134.488761068645,"河沙",32,44910,32,832,300.23,1403.4375,9.3821875,26,149.585317922926
"广州雅居乐花园新地沁园",12.0050103393052,"无",1,70,5410,4,58,32.8,1352.5,8.2,14.5,164.939024390244,"员岗",40,58980,40,594,382.4,1474.5,9.56,14.85,154.23640167364
"国粹香舍",13.3361095808262,"无",1,60,3740,3,47,37.77,1246.66666666667,12.59,15.6666666666667,99.0203865501721,"唐家墩",126,143420,126,5085,1328.45,1138.25396825397,10.543253968254,40.3571428571429,107.960404983251
"复地东湖国际三期",17.4533264320126,"无",1,100,13610,9,354,111.25,1512.22222222222,12.3611111111111,39.3333333333333,122.337078651685,"青鱼嘴",34,51090,34,1158,433.51,1502.64705882353,12.7502941176471,34.0588235294118,117.851952665452
"楚天都市雅园",14.0434514910086,"无",9,50,60310,49,1944,514.54,1230.81632653061,10.5008163265306,39.6734693877551,117.211489874451,"岳家嘴",66,82340,66,2436,724.39,1247.57575757576,10.9756060606061,36.9090909090909,113.668051740085
"融侨华府",13.2233692185556,"无",1,100,12870,9,261,113.98,1430,12.6644444444444,29,112.914546411651,"积玉桥",47,72930,47,1048,631.55,1551.70212765957,13.4372340425532,22.2978723404255,115.477792732167
"翡翠城三期",14.5047049685395,"无",1,30,5510,4,104,59.76,1377.5,14.94,26,92.2021419009371,"琉璃场",20,26680,20,532,269.71,1334,13.4855,26.6,98.9210633643543
"英郡三期",10.4538630551842,"无",3,143.333333333333,26030,20,673,223.54,1301.5,11.177,33.65,116.444484208643,"天府三街",90,115030,90,2799,1159.66,1278.11111111111,12.8851111111111,31.1,99.1928668747736
"阳光城十里新城",11.2551142332437,"无",1,30,9310,8,258,92.28,1163.75,11.535,32.25,100.888599913307,"王家湾",8,9310,8,258,92.28,1163.75,11.535,32.25,100.888599913307
"中国铁建国际城",10.5719885451397,"无",5,870.2,66628,38,1107,486.98,1753.36842105263,12.8152631578947,29.1315789473684,136.818760524046,"玉龙路",80,89880,80,3232,1085.44,1123.5,13.568,40.4,82.8051297169811
