"community_name","community_other_price","community_other_num","community_other_floor","community_other_area","community_average_price","community_average_area","community_average_floor","community_average_AreaPrice","business_district","business_district_sales_num","business_district_other_price","business_district_other_num","business_district_other_floor","business_district_other_area","business_district_average_price","business_district_average_area","business_district_average_floor","business_district_average_AreaPrice"
"太平家园",103430,39,234,552.27,2652.05128205128,14.1607692307692,6,187.281583283539,"天通苑南",263,658340,263,2770,4133.5,2503.19391634981,15.7167300380228,10.532319391635,159.26938429902
"花家地南里",40930,14,96,124.4,2923.57142857143,8.88571428571429,6.85714285714286,329.019292604502,"望京南",109,358908,109,1560,1332.26,3292.73394495413,12.2225688073394,14.3119266055046,269.397865281552
"梵谷水郡",126807,45,928,552.43,2817.93333333333,12.2762222222222,20.6222222222222,229.544014626288,"东风北桥",168,515525,168,2137,2136.47,3068.60119047619,12.7170833333333,12.7202380952381,241.297560929945
"文成杰座",6950,2,36,19.4,3475,9.7,18,358.247422680412,"六道口",80,257916,80,1120,910.75,3223.95,11.384375,14,283.190776832281
"六郎庄新村",34917,16,147,164.16,2182.3125,10.26,9.1875,212.701023391813,"农大南路",100,280956,100,847,1247.96,2809.56,12.4796,8.47,225.132215776147
"旗胜家园",143480,56,1305,671.29,2562.14285714286,11.9873214285714,23.3035714285714,213.737728850422,"霍营",260,676963,260,2964,3742.24,2603.70384615385,14.3932307692308,11.4,180.897804523494
"观景园",19170,6,36,90.7,3195,15.1166666666667,6,211.35611907387,"林萃桥",33,115100,33,387,515,3487.87878787879,15.6060606060606,11.7272727272727,223.495145631068
"澳景花庭",30460,8,93,128.4,3807.5,16.05,11.625,237.227414330218,"林萃桥",33,115100,33,387,515,3487.87878787879,15.6060606060606,11.7272727272727,223.495145631068
"田园风光雅苑",138036,55,330,804.3,2509.74545454545,14.6236363636364,6,171.622528907124,"平西府",161,377024,161,1452,2296.02,2341.76397515528,14.2609937888199,9.01863354037267,164.207628853407
"三环新城7号院",181169,67,1830,877.2,2704.01492537313,13.0925373134328,27.3134328358209,206.531007751938,"丰台站",118,319809,118,2721,1566.1,2710.24576271186,13.2720338983051,23.0593220338983,204.207266458081
"上林溪",38449,13,213,175.37,2957.61538461538,13.49,16.3846153846154,219.245024804699,"上地",163,475859,163,1865,2244.99,2919.38036809816,13.7729447852761,11.441717791411,211.964863986031
"枣营北里",38306,15,246,171.05,2553.73333333333,11.4033333333333,16.4,223.946214557147,"枣营",27,76304,27,410,333.3,2826.07407407407,12.3444444444444,15.1851851851852,228.934893489349
"韦伯豪家园",8780,2,43,31.1,4390,15.55,21.5,282.315112540193,"魏公村",42,159440,42,319,504.15,3796.19047619048,12.0035714285714,7.59523809523809,316.255082812655
"塔院小区",22700,6,52,78.39,3783.33333333333,13.065,8.66666666666667,289.577752264319,"西土城",65,231994,65,656,805.9,3569.13846153846,12.3984615384615,10.0923076923077,287.869462712495
"金隅丽港城",7020,2,52,24.5,3510,12.25,26,286.530612244898,"阜通",46,139648,46,736,502.85,3035.82608695652,10.9315217391304,16,277.71303569653
"劲松三区",33929,11,124,145.15,3084.45454545455,13.1954545454545,11.2727272727273,233.751291767137,"劲松",113,345783,113,1848,1483.28,3060.02654867257,13.1263716814159,16.353982300885,233.120516692735
"蓟门南里",19459,6,36,74.06,3243.16666666667,12.3433333333333,6,262.746421820146,"西土城",65,231994,65,656,805.9,3569.13846153846,12.3984615384615,10.0923076923077,287.869462712495
"永泰东里",77170,28,168,303.1,2756.07142857143,10.825,6,254.602441438469,"永泰庄",208,594690,208,2440,2891.91,2859.08653846154,13.9034134615385,11.7307692307692,205.63917964252
"青云北区",72380,17,108,206.88,4257.64705882353,12.1694117647059,6.35294117647059,349.864655839134,"知春里",67,287239,67,586,823.66,4287.14925373134,12.2934328358209,8.74626865671642,348.734914892067
"农光里",82979,26,204,338.51,3191.5,13.0196153846154,7.84615384615385,245.130129095152,"劲松",113,345783,113,1848,1483.28,3060.02654867257,13.1263716814159,16.353982300885,233.120516692735
"安华里社区",86590,25,248,290.51,3463.6,11.6204,9.92,298.062028845823,"安华桥",72,256840,72,658,856.4,3567.22222222222,11.8944444444444,9.13888888888889,299.906585707613
"前桃园1号",3319,2,12,21,1659.5,10.5,6,158.047619047619,"西直门",34,101904,34,433,409.96,2997.17647058824,12.0576470588235,12.7352941176471,248.570592252903
"光华里社区",32510,9,60,106,3612.22222222222,11.7777777777778,6.66666666666667,306.698113207547,"永安里",25,81008,25,165,296.3,3240.32,11.852,6.6,273.398582517719
"都会华庭",44700,13,284,198.8,3438.46153846154,15.2923076923077,21.8461538461538,224.849094567404,"四惠",88,298616,88,2180,1384.36,3393.36363636364,15.7313636363636,24.7727272727273,215.7068970499
"罗庄东里",52770,14,84,138.61,3769.28571428571,9.90071428571429,6,380.708462592886,"知春路",88,335555,88,1393,1084.88,3813.125,12.3281818181818,15.8295454545455,309.301489565666
"望京明苑",6320,2,56,18.8,3160,9.4,28,336.170212765957,"望京",209,658368,209,3673,2672.82,3150.08612440191,12.7886124401914,17.5741626794258,246.319617482659
"光华西里",14109,5,27,65.7,2821.8,13.14,5.4,214.748858447489,"永安里",25,81008,25,165,296.3,3240.32,11.852,6.6,273.398582517719
"武圣东里",32820,11,102,145.61,2983.63636363636,13.2372727272727,9.27272727272727,225.396607375867,"潘家园",107,290201,107,1481,1335.2,2712.15887850467,12.4785046728972,13.8411214953271,217.346464949071
"紫金庄园",29579,8,174,109.56,3697.375,13.695,21.75,269.979919678715,"苏州街",92,367369,92,1102,1162,3993.14130434783,12.6304347826087,11.9782608695652,316.152323580034
"罗庄西里",39727,13,171,173.29,3055.92307692308,13.33,13.1538461538462,229.251543655145,"知春路",88,335555,88,1393,1084.88,3813.125,12.3281818181818,15.8295454545455,309.301489565666
"兴隆家园",110917,40,815,550.31,2772.925,13.75775,20.375,201.553669749777,"高碑店",61,165406,61,1093,836.53,2711.5737704918,13.713606557377,17.9180327868852,197.728712658243
"南湖中园二区",91150,31,281,301.9,2940.32258064516,9.73870967741935,9.06451612903226,301.92116594899,"望京",209,658368,209,3673,2672.82,3150.08612440191,12.7886124401914,17.5741626794258,246.319617482659
"安定路",7450,2,38,24.9,3725,12.45,19,299.196787148594,"安贞门",25,78608,25,311,275.93,3144.32,11.0372,12.44,284.883847352589
"厂洼街3号院",4760,1,6,14.22,4760,14.22,6,334.739803094233,"车道沟",46,142338,46,500,536.48,3094.30434782609,11.6626086956522,10.8695652173913,265.318371607516
"华纺易城",63760,19,294,253.7,3355.78947368421,13.3526315789474,15.4736842105263,251.320457232952,"青年路",229,722509,229,4934,3086.1,3155.06113537118,13.4764192139738,21.5458515283843,234.117170538868
"北纬40度一期",16970,5,145,51.9,3394,10.38,29,326.974951830443,"来广营",14,47180,14,359,148.8,3370,10.6285714285714,25.6428571428571,317.069892473118
"今佳园",65229,22,396,336.98,2964.95454545455,15.3172727272727,18,193.569351296813,"上地",163,475859,163,1865,2244.99,2919.38036809816,13.7729447852761,11.441717791411,211.964863986031
"三义庙北",34160,10,62,103.46,3416,10.346,6.2,330.175913396482,"人民大学",86,319946,86,737,1003.25,3720.3023255814,11.6656976744186,8.56976744186047,318.909543982058
"恋日嘉园二期",10610,3,57,58,3536.66666666667,19.3333333333333,19,182.931034482759,"草桥",100,245576,100,2460,1220.18,2455.76,12.2018,24.6,201.262108869183
"团结湖北头条",19730,5,30,67.2,3946,13.44,6,293.60119047619,"团结湖",46,144885,46,424,577.07,3149.67391304348,12.545,9.21739130434783,251.07006082451
"高家园二区",3590,1,6,14.5,3590,14.5,6,247.586206896552,"望京南",109,358908,109,1560,1332.26,3292.73394495413,12.2225688073394,14.3119266055046,269.397865281552
"炫特嘉园一期",2829,2,46,17,1414.5,8.5,23,166.411764705882,"十里堡",131,362372,131,2523,1632.81,2766.19847328244,12.4641984732824,19.2595419847328,221.931516832944
"北窑地",33130,10,75,135.9,3313,13.59,7.5,243.782192788815,"望京南",109,358908,109,1560,1332.26,3292.73394495413,12.2225688073394,14.3119266055046,269.397865281552
"二里庄小区",14770,4,36,51,3692.5,12.75,9,289.607843137255,"北沙滩",49,149787,49,546,565.5,3056.87755102041,11.5408163265306,11.1428571428571,264.875331564987
"新源街",25539,9,60,88.3,2837.66666666667,9.81111111111111,6.66666666666667,289.229898074745,"亮马桥",28,84198,28,183,297.4,3007.07142857143,10.6214285714286,6.53571428571429,283.113651647613
"祁家豁子社区",11070,3,14,50.3,3690,16.7666666666667,4.66666666666667,220.079522862823,"健德门",74,236398,74,1045,793.36,3194.56756756757,10.7210810810811,14.1216216216216,297.970656448523
"左家庄西街",3990,1,6,13.8,3990,13.8,6,289.130434782609,"柳芳",59,197099,59,619,716.56,3340.66101694915,12.1450847457627,10.4915254237288,275.062800044658
"沿海赛洛城",63236,24,317,326.5,2634.83333333333,13.6041666666667,13.2083333333333,193.678407350689,"百子湾",65,188064,65,1012,885.55,2893.29230769231,13.6238461538462,15.5692307692308,212.369713737225
"厂洼街7号院",16300,5,30,56.12,3260,11.224,6,290.449037776194,"车道沟",46,142338,46,500,536.48,3094.30434782609,11.6626086956522,10.8695652173913,265.318371607516
"西黄城根45号院",129,1,6,11.2,129,11.2,6,11.5178571428571,"灵境胡同",10,34918,10,69,118.9,3491.8,11.89,6.9,293.67535744323
"水碓子西里",13259,5,54,48.2,2651.8,9.64,10.8,275.082987551867,"呼家楼",32,106029,32,283,378.99,3313.40625,11.8434375,8.84375,279.76727618143
"劲松南路",3590,1,18,14.7,3590,14.7,18,244.21768707483,"劲松",113,345783,113,1848,1483.28,3060.02654867257,13.1263716814159,16.353982300885,233.120516692735
"厂洼小区",37848,13,140,161.83,2911.38461538462,12.4484615384615,10.7692307692308,233.875054069085,"长春桥",46,131073,46,572,554.9,2849.41304347826,12.0630434782609,12.4347826086957,236.210127950982
"奥北南区",48690,16,334,208.54,3043.125,13.03375,20.875,233.480387455644,"立水桥",162,450657,162,2818,2115.76,2781.83333333333,13.0602469135802,17.3950617283951,213.000056717208
"白家庄西里",258,2,11,29.39,129,14.695,5.5,8.77849608710446,"团结湖",46,144885,46,424,577.07,3149.67391304348,12.545,9.21739130434783,251.07006082451
"石油大院",6588,4,34,51.2,1647,12.8,8.5,128.671875,"北沙滩",49,149787,49,546,565.5,3056.87755102041,11.5408163265306,11.1428571428571,264.875331564987
"信悦华庭",20860,6,94,85.45,3476.66666666667,14.2416666666667,15.6666666666667,244.119368051492,"北京西站",14,46080,14,214,181.65,3291.42857142857,12.975,15.2857142857143,253.674649050372
"新明胡同",32500,9,122,114,3611.11111111111,12.6666666666667,13.5555555555556,285.087719298246,"积水潭",73,252418,73,713,861.2,3457.78082191781,11.7972602739726,9.76712328767123,293.100325127729
"小南庄社区",63430,17,127,195.49,3731.17647058824,11.4994117647059,7.47058823529412,324.466724640647,"苏州街",92,367369,92,1102,1162,3993.14130434783,12.6304347826087,11.9782608695652,316.152323580034
"丽都职工宿舍",24760,8,184,80.2,3095,10.025,23,308.728179551122,"将台",135,441679,135,2176,1809.41,3271.6962962963,13.403037037037,16.1185185185185,244.101115833338
"双榆树北路",37970,9,51,113.25,4218.88888888889,12.5833333333333,5.66666666666667,335.275938189845,"海淀黄庄",38,147468,38,361,459.21,3880.73684210526,12.0844736842105,9.5,321.134121643692
"工商大学",3190,1,16,11.1,3190,11.1,16,287.387387387387,"花园桥",25,74618,25,320,278.4,2984.72,11.136,12.8,268.024425287356
"安贞里",54858,18,205,195.03,3047.66666666667,10.835,11.3888888888889,281.279803107214,"安贞门",25,78608,25,311,275.93,3144.32,11.0372,12.44,284.883847352589
"雅特住区",6280,2,32,20.1,3140,10.05,16,312.437810945274,"东湖渠",98,323276,98,2166,1229.72,3298.73469387755,12.5481632653061,22.1020408163265,262.885860195817
"复兴门北大街",7390,2,42,20.7,3695,10.35,21,357.004830917874,"复兴门",30,48210,30,719,320.61,1607,10.687,23.9666666666667,150.369607934874
"东大桥路",30759,10,73,107.6,3075.9,10.76,7.3,285.864312267658,"永安里",25,81008,25,165,296.3,3240.32,11.852,6.6,273.398582517719
"三源里北小街",9478,5,48,52.5,1895.6,10.5,9.6,180.533333333333,"三元桥",75,238874,75,1087,877.59,3184.98666666667,11.7012,14.4933333333333,272.193165373352
"左家庄西街1号院",3290,1,6,10.4,3290,10.4,6,316.346153846154,"柳芳",59,197099,59,619,716.56,3340.66101694915,12.1450847457627,10.4915254237288,275.062800044658
"农丰里",27110,7,42,92.04,3872.85714285714,13.1485714285714,6,294.545849630595,"东大桥",30,102239,30,409,339.85,3407.96666666667,11.3283333333333,13.6333333333333,300.835662792408
"宝盛北里",92318,31,195,513.1,2978,16.5516129032258,6.29032258064516,179.922042486845,"永泰庄",208,594690,208,2440,2891.91,2859.08653846154,13.9034134615385,11.7307692307692,205.63917964252
"新源里西",10070,3,16,38.5,3356.66666666667,12.8333333333333,5.33333333333333,261.558441558442,"亮马桥",28,84198,28,183,297.4,3007.07142857143,10.6214285714286,6.53571428571429,283.113651647613
"高家园四区",22690,7,62,80,3241.42857142857,11.4285714285714,8.85714285714286,283.625,"望京南",109,358908,109,1560,1332.26,3292.73394495413,12.2225688073394,14.3119266055046,269.397865281552
"安贞西里",89040,24,263,300.69,3710,12.52875,10.9583333333333,296.118926469121,"安华桥",72,256840,72,658,856.4,3567.22222222222,11.8944444444444,9.13888888888889,299.906585707613
"芳草地西街",10140,3,17,34,3380,11.3333333333333,5.66666666666667,298.235294117647,"东大桥",30,102239,30,409,339.85,3407.96666666667,11.3283333333333,13.6333333333333,300.835662792408
"上地东里",39787,16,100,185.96,2486.6875,11.6225,6.25,213.954613895461,"上地",163,475859,163,1865,2244.99,2919.38036809816,13.7729447852761,11.441717791411,211.964863986031
"和平街十三区",12870,4,40,50.8,3217.5,12.7,10,253.346456692913,"柳芳",59,197099,59,619,716.56,3340.66101694915,12.1450847457627,10.4915254237288,275.062800044658
"金台里",12770,4,34,55.4,3192.5,13.85,8.5,230.505415162455,"金台路",97,298437,97,1078,1177.8,3076.67010309278,12.1422680412371,11.1134020618557,253.385124808966
"呼家楼南里",10510,3,14,42.1,3503.33333333333,14.0333333333333,4.66666666666667,249.643705463183,"金台夕照",15,48910,15,185,189.21,3260.66666666667,12.614,12.3333333333333,258.495851170657
"粉子胡同30号院",7480,2,12,18.6,3740,9.3,6,402.150537634409,"灵境胡同",10,34918,10,69,118.9,3491.8,11.89,6.9,293.67535744323
"朝阳门北小街",29010,8,44,104.6,3626.25,13.075,5.5,277.342256214149,"朝阳门",37,120947,37,366,422.46,3268.83783783784,11.4178378378378,9.89189189189189,286.292193343749
"天畅园",13110,4,128,54.65,3277.5,13.6625,32,239.890210430009,"北苑路北",54,163288,54,1244,773.8,3023.85185185185,14.3296296296296,23.037037037037,211.020935642285
"望兴居",9519,4,28,51.6,2379.75,12.9,7,184.476744186047,"望京西",74,246619,74,1183,976.84,3332.68918918919,13.2005405405405,15.9864864864865,252.466115228697
"双榆树北里",88669,25,150,254.08,3546.76,10.1632,6,348.980636020151,"人民大学",86,319946,86,737,1003.25,3720.3023255814,11.6656976744186,8.56976744186047,318.909543982058
"望京新城",160018,48,1252,653.8,3333.70833333333,13.6208333333333,26.0833333333333,244.750688283879,"望京",209,658368,209,3673,2672.82,3150.08612440191,12.7886124401914,17.5741626794258,246.319617482659
"关东店北街",27680,8,100,101.42,3460,12.6775,12.5,272.924472490633,"呼家楼",32,106029,32,283,378.99,3313.40625,11.8434375,8.84375,279.76727618143
"甘家口小区",33849,11,96,141.49,3077.18181818182,12.8627272727273,8.72727272727273,239.23245459043,"白堆子",23,73488,23,167,296.92,3195.13043478261,12.9095652173913,7.26086956521739,247.501010373164
"铁路巷",22750,6,33,76.8,3791.66666666667,12.8,5.5,296.223958333333,"车公庄西",32,107659,32,243,386.2,3364.34375,12.06875,7.59375,278.764888658726
"榆苑公寓",18070,4,40,41.64,4517.5,10.41,10,433.957732949087,"知春里",67,287239,67,586,823.66,4287.14925373134,12.2934328358209,8.74626865671642,348.734914892067
"八里庄北里小区",15830,6,54,57,2638.33333333333,9.5,9,277.719298245614,"十里堡",131,362372,131,2523,1632.81,2766.19847328244,12.4641984732824,19.2595419847328,221.931516832944
"水木天成",31890,10,250,126.99,3189,12.699,25,251.122135601228,"永泰庄",208,594690,208,2440,2891.91,2859.08653846154,13.9034134615385,11.7307692307692,205.63917964252
"万象新天一区",11740,4,38,65.8,2935,16.45,9.5,178.419452887538,"常营",164,423502,164,2763,2232.54,2582.32926829268,13.6130487804878,16.8475609756098,189.695145439723
"清景园",17489,7,143,102.64,2498.42857142857,14.6628571428571,20.4285714285714,170.391660171473,"永泰庄",208,594690,208,2440,2891.91,2859.08653846154,13.9034134615385,11.7307692307692,205.63917964252
"珠江绿洲",62558,22,682,321.8,2843.54545454545,14.6272727272727,31,194.400248601616,"传媒大学",90,226123,90,1725,1195.39,2512.47777777778,13.2821111111111,19.1666666666667,189.162532729904
"万年花城四期",39918,16,321,231.4,2494.875,14.4625,20.0625,172.506482281763,"首经贸",101,273106,101,1589,1331.3,2704.0198019802,13.1811881188119,15.7326732673267,205.142342071659
"惠润家园小区二地块",2880,2,50,19.2,1440,9.6,25,150,"栗园庄",27,44100,27,674,333.8,1633.33333333333,12.362962962963,24.962962962963,132.115038945476
"电建地产泷悦长安",15780,10,260,133.6,1578,13.36,26,118.11377245509,"栗园庄",27,44100,27,674,333.8,1633.33333333333,12.362962962963,24.962962962963,132.115038945476
"金地朗悦悦园",5870,4,40,57.6,1467.5,14.4,10,101.909722222222,"良乡大学城北",14,21160,14,139,199,1511.42857142857,14.2142857142857,9.92857142857143,106.331658291457
"恒大幸福家园",18810,13,348,129.5,1446.92307692308,9.96153846153846,26.7692307692308,145.250965250965,"沙河高教园",85,146597,85,1507,1086.5,1724.67058823529,12.7823529411765,17.7294117647059,134.92590888173
"首开熙悦睿府书香",10920,8,148,78.3,1365,9.7875,18.5,139.463601532567,"良乡大学城",17,25080,17,311,191.01,1475.29411764706,11.2358823529412,18.2941176470588,131.302026071933
"京贸国际城西区",60969,35,1223,458.81,1741.97142857143,13.1088571428571,34.9428571428571,132.88507225213,"北运河西",288,529493,288,5047,3653.76,1838.51736111111,12.6866666666667,17.5243055555556,144.91729068138
"裕龙六区",18260,11,66,145.9,1660,13.2636363636364,6,125.154215215901,"俸伯",29,43998,29,319,382.97,1517.1724137931,13.2058620689655,11,114.886283520902
"沸城",44380,24,522,322.56,1849.16666666667,13.44,21.75,137.586805555556,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"佳和宜园",21160,15,105,212,1410.66666666667,14.1333333333333,7,99.811320754717,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"石园东苑",14900,10,59,136.72,1490,13.672,5.9,108.981860737273,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"黑山A4区",6730,5,132,48.83,1346,9.766,26.4,137.825107515871,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"马坡花园一区",1260,1,6,10,1260,10,6,126,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"黑山A1区",6430,5,140,42.36,1286,8.472,28,151.794145420208,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"温泉花园B区",19950,12,71,156.88,1662.5,13.0733333333333,5.91666666666667,127.167261601224,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"金泰丽湾悦栖山",15710,10,209,120.1,1571,12.01,20.9,130.807660283097,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"凤仪佳苑一里",1460,1,15,12.1,1460,12.1,15,120.661157024793,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"石泉砖厂A6区",2880,2,22,20.3,1440,10.15,11,141.871921182266,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"裕龙一区",13750,8,48,114.6,1718.75,14.325,6,119.982547993019,"顺义",194,323446,194,1733,2550.3,1667.24742268041,13.1458762886598,8.93298969072165,126.826647845352
"兴顺宝典",1260,1,18,8,1260,8,18,157.5,"顺义",194,323446,194,1733,2550.3,1667.24742268041,13.1458762886598,8.93298969072165,126.826647845352
"保利春天里",71900,39,1010,416.42,1843.58974358974,10.6774358974359,25.8974358974359,172.662216031891,"天宫院",117,209687,117,2922,1122.87,1792.19658119658,9.59717948717949,24.974358974359,186.742009315415
"天资华府",46240,31,561,431.16,1491.61290322581,13.9083870967742,18.0967741935484,107.24557008999,"篱笆房",114,179977,114,1614,1596.42,1578.74561403509,14.0036842105263,14.1578947368421,112.737875997545
"北京风景",37830,22,189,287.5,1719.54545454545,13.0681818181818,8.59090909090909,131.582608695652,"南邵",33,57230,33,316,420.3,1734.24242424242,12.7363636363636,9.57575757575758,136.164644301689
"天通苑东三区",93338,46,342,691.43,2029.08695652174,15.0310869565217,7.43478260869565,134.992696296082,"天通苑",412,1051150,412,6195,6739.08,2551.33495145631,16.3569902912621,15.0364077669903,155.978264095396
"加州水郡三期",44470,30,411,388.24,1482.33333333333,12.9413333333333,13.7,114.542550999382,"篱笆房",114,179977,114,1614,1596.42,1578.74561403509,14.0036842105263,14.1578947368421,112.737875997545
"水仙园",48400,27,162,337.38,1792.59259259259,12.4955555555556,6,143.458414843796,"北运河西",288,529493,288,5047,3653.76,1838.51736111111,12.6866666666667,17.5243055555556,144.91729068138
"倚山嘉园",8360,6,50,72.2,1393.33333333333,12.0333333333333,8.33333333333333,115.789473684211,"桥户营",32,51580,32,318,408.1,1611.875,12.753125,9.9375,126.390590541534
"首邑溪谷",39520,22,356,266.55,1796.36363636364,12.1159090909091,16.1818181818182,148.264865878822,"高米店南",84,171767,84,1215,1165.43,2044.84523809524,13.8741666666667,14.4642857142857,147.38508533331
"保利首开熙悦春天",73869,44,1051,410.63,1678.84090909091,9.3325,23.8863636363636,179.891873462728,"天宫院",117,209687,117,2922,1122.87,1792.19658119658,9.59717948717949,24.974358974359,186.742009315415
"盛鑫嘉园",6380,2,44,28.53,3190,14.265,22,223.624255169996,"泥洼",38,102949,38,634,524.18,2709.18421052632,13.7942105263158,16.6842105263158,196.400091571598
"雅居乐花园",13160,7,163,122.1,1880,17.4428571428571,23.2857142857143,107.780507780508,"武定门",85,126140,85,777,1057,1484,12.4352941176471,9.14117647058823,119.337748344371
"万达江南明珠",9580,7,35,94.04,1368.57142857143,13.4342857142857,5,101.87154402382,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"招商1872",9470,9,283,90,1052.22222222222,10,31.4444444444444,105.222222222222,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"中海国际社区一期",6920,7,218,82.3,988.571428571429,11.7571428571429,31.1428571428571,84.0826245443499,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"中垠紫金观邸",78270,60,842,622.98,1304.5,10.383,14.0333333333333,125.638062217086,"马群",81,102050,81,1111,866.49,1259.87654320988,10.6974074074074,13.716049382716,117.774007778509
"红花地",5080,3,21,21.7,1693.33333333333,7.23333333333333,7,234.101382488479,"常府街",18,35510,18,205,200.9,1972.77777777778,11.1611111111111,11.3888888888889,176.754604280737
"高科荣境",12090,11,121,120.07,1099.09090909091,10.9154545454545,11,100.691263429666,"经天路",34,35380,34,570,372.04,1040.58823529412,10.9423529411765,16.7647058823529,95.0973013654446
"凤凰和美",8740,5,149,63.8,1748,12.76,29.8,136.990595611285,"中华门",39,65600,39,798,484.94,1682.05128205128,12.434358974359,20.4615384615385,135.274466944364
"黄埔花园",3080,2,30,21,1540,10.5,15,146.666666666667,"西安门",28,50930,28,319,341.97,1818.92857142857,12.2132142857143,11.3928571428571,148.93119279469
"金浦御龙湾",75150,58,743,692.1,1295.68965517241,11.9327586206897,12.8103448275862,108.582574772432,"迈皋桥",175,236110,175,2788,2098.75,1349.2,11.9928571428571,15.9314285714286,112.500297796307
"苜蓿园东街6号",1390,1,5,6,1390,6,5,231.666666666667,"苜蓿园",27,40960,27,178,311.12,1517.03703703704,11.522962962963,6.59259259259259,131.653381331962
"王府大街",4220,2,26,27.6,2110,13.8,13,152.898550724638,"新街口",47,107509,47,377,557.2,2287.42553191489,11.8553191489362,8.02127659574468,192.945082555635
"成山公寓",14960,14,84,147.3,1068.57142857143,10.5214285714286,6,101.561439239647,"天印大道",57,70770,57,533,766.9,1241.57894736842,13.4543859649123,9.35087719298246,92.2806102490546
"中电颐和府邸",76790,52,1219,620.5,1476.73076923077,11.9326923076923,23.4423076923077,123.75503626108,"迈皋桥",175,236110,175,2788,2098.75,1349.2,11.9928571428571,15.9314285714286,112.500297796307
"绿岛华庭",2680,2,34,18.8,1340,9.4,17,142.553191489362,"中华门",39,65600,39,798,484.94,1682.05128205128,12.434358974359,20.4615384615385,135.274466944364
"奥克斯钟山府",102140,74,814,744.03,1380.27027027027,10.0544594594595,11,137.279410776447,"仙鹤门",91,130530,91,934,988.33,1434.3956043956,10.8607692307692,10.2637362637363,132.07127174122
"新州花苑",11130,5,125,62,2226,12.4,25,179.516129032258,"滨和路",162,346240,162,3339,2067.39,2137.28395061728,12.7616666666667,20.6111111111111,167.476866967529
"秦湾景园",63120,54,972,499.4,1168.88888888889,9.24814814814815,18,126.391670004005,"双龙大道",120,145260,120,1424,1319.8,1210.5,10.9983333333333,11.8666666666667,110.062130625852
"宁工新寓一村",990,1,7,6,990,6,7,165,"龙江站",99,164740,99,1907,1217.86,1664.0404040404,12.3016161616162,19.2626262626263,135.270063882548
"龙翔雅苑",2990,2,14,27.19,1495,13.595,7,109.96689959544,"卡子门",65,110750,65,577,859.97,1703.84615384615,13.2303076923077,8.87692307692308,128.783562217287
"梅花山庄丽景苑",4340,3,20,26.8,1446.66666666667,8.93333333333333,6.66666666666667,161.940298507463,"苜蓿园",27,40960,27,178,311.12,1517.03703703704,11.522962962963,6.59259259259259,131.653381331962
"托乐嘉睦邻居",34770,23,253,310.9,1511.73913043478,13.5173913043478,11,111.836603409456,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"银城东苑望山苑",9540,6,94,82.3,1590,13.7166666666667,15.6666666666667,115.91737545565,"下马坊",30,48250,30,366,393.05,1608.33333333333,13.1016666666667,12.2,122.757918839842
"雍福龙庭",6520,5,84,56.3,1304,11.26,16.8,115.808170515098,"",8713,14460147,8713,169016,100511.62,1659.60599104786,11.5358223344428,19.398140709285,143.865425708988
"绿国万象都荟",51970,22,242,322.9,2362.27272727273,14.6772727272727,11,160.947661814803,"卡子门",65,110750,65,577,859.97,1703.84615384615,13.2303076923077,8.87692307692308,128.783562217287
"世茂招商语山",15630,12,72,120.5,1302.5,10.0416666666667,6,129.709543568465,"金马路",24,31170,24,247,248.4,1298.75,10.35,10.2916666666667,125.48309178744
"钟山花园城博雅居",4370,3,18,32.5,1456.66666666667,10.8333333333333,6,134.461538461538,"下马坊",30,48250,30,366,393.05,1608.33333333333,13.1016666666667,12.2,122.757918839842
"大地豪庭",5680,3,37,51.4,1893.33333333333,17.1333333333333,12.3333333333333,110.505836575875,"明故宫",63,105010,63,446,784.57,1666.8253968254,12.4534920634921,7.07936507936508,133.844016467619
"天景山公寓春秀苑",13350,14,131,143.2,953.571428571429,10.2285714285714,9.35714285714286,93.2262569832402,"龙眠大道",60,64230,60,605,666.8,1070.5,11.1133333333333,10.0833333333333,96.3257348530294
