"community_name","business_district","all_num_business_district","all_num_community","business_district_average_price","community_average_price","community_sales_num","exbination_and_adjustment_ave_exhibition_period","price_adjustment_num","price_adjustment_average"
"乳山五村","世纪大道",57,4,4480.17543859649,4767.5,3,7.99998571854154,2,270
"乐山八九村","徐家汇",87,4,6248.96551724138,6667.5,2,5.25366978550123,2,865
"紫荆二村","安亭",101,7,1444.65346534653,1645.71428571429,1,0.283623636366119,1,170
"菁英尚都","南翔",366,3,2203.10928961749,3590,2,4.3283818582243,1,200
"水塘小区","真如",50,5,3126.4,4518,3,2.59949138465358,1,400
"泗塘四村","通河新村",86,1,2599.39534883721,3190,1,3.99900751091264,1,140
"和家欣苑B区","宝安公路",201,67,1930.94029850746,1754.17910447761,17,1.46305644946781,7,132.857142857143
"石泉一村","镇坪路",91,5,4178.68131868132,3414,3,3.39667791505986,1,370
"昌四小区","东明路",88,3,3029.09090909091,4213.33333333333,1,2.67063213646596,1,430
"田林十三村","桂林路",123,4,3880.56910569106,4570,2,1.74497182626967,1,470
"长青坊","上海南站",86,4,3197.04651162791,4277.5,1,2.74985452352988,1,360
"金地格林世界(高尔夫公馆)","南翔",366,6,2203.10928961749,1893.33333333333,1,0.831460555167294,1,130
"精文城上城","中兴路",50,15,3822.34,2497.8,11,3.60003291108836,1,30
"海上国际花园(一期)","锦绣路",191,7,2542.18848167539,2919.85714285714,3,3.85892554744644,2,230
"远洋财富中心","外高桥保税区南",52,1,1902.88461538462,3690,1,4.00112470157169,1,300
"金沙雅苑(二期)","祁连山南路",133,10,2525.6992481203,2531,4,1.3980810541563,1,500
"线坑花园","萝岗",48,37,1327.29166666667,1341.62162162162,10,0.89969194162417,1,160
"璟泰大厦","五羊邨",48,7,2742.5,2430,4,3.00235603492057,1,130
"中信海阔天空","",17337,8,2055.19659648111,2638.5,1,1.492281827769,1,10
"嘉洲豪园","沙尾",143,2,2759.41958041958,2775,2,2.9996575728114,1,1000
"银庄大厦","",17337,9,2055.19659648111,1964.22222222222,2,1.10986259119991,1,140
"万科云城","",17337,39,2055.19659648111,6036.92307692308,6,0.897445279331374,2,115
"兰亭居","皇岗口岸",66,5,3540.40909090909,2250,1,1.80051890736377,1,340
"金地花园","上沙",41,10,2864.60975609756,2463,6,5.29864980189778,4,727.75
"中航天逸","",17337,7,2055.19659648111,2128.57142857143,4,3.56287126131789,2,105
"翠海花园一期","",17337,10,2055.19659648111,3379,2,2.70105497465641,1,530
"潜龙曼海宁花园南区","",17337,9,2055.19659648111,3362.22222222222,1,0.332394604293836,1,300
"富通好旺角一期","",17337,32,2055.19659648111,2688.625,11,1.12500600741107,1,300
"阳光棕榈园三期","",17337,17,2055.19659648111,2435.11764705882,6,2.29582113906595,2,125
"安慧北里逸园","大屯路东",128,43,5110.3046875,4235.3488372093,14,3.51116720830382,1,440
"紫成嘉园","农大南路",148,7,3284.2972972973,2905.71428571429,4,1.28534824664355,1,900
"东南小区","知春里",184,47,4926.83152173913,5626.3829787234,9,1.67309173599672,2,515
"天通苑东一区","天通苑南",509,129,2718.55992141454,2437.56589147287,40,2.49841961027058,5,114
"风度柏林","九龙山",108,20,5236.17592592593,4382.9,13,3.96654100097785,3,133.333333333333
"西木小区","海淀五路居",199,14,4063.47236180905,4499.21428571429,4,1.82893143014007,2,185
"南露园","车公庄西",100,3,5433.48,5756.66666666667,2,6.00184073099935,1,370
"民康胡同30号院","阜成门",150,25,5165.02666666667,5238.4,8,3.57393188930143,2,220
"上地佳园","上地",378,9,3807.7671957672,3746.66666666667,2,0.66679992780212,1,240
"奥林匹克花园四期","",17337,9,2055.19659648111,2798.88888888889,3,1.87745568362804,1,160
"裕中东里","安华桥",208,26,4511.77403846154,4557.30769230769,6,1.71772198135049,3,153.333333333333
"金谷园","知春路",218,8,4508.22935779817,3738.5,2,1.00042415945722,1,400
"三里河一区","木樨地",149,9,5337.46979865772,4600,1,0.667234258486778,1,2901
"逸成东苑","六道口",167,19,4058.23952095808,3293.05263157895,5,1.36859885601025,1,200
"小南庄社区","苏州街",237,52,5442.44303797468,4451.73076923077,15,1.51587089217085,4,445
"水碓子东里","金台路",271,14,4431.0184501845,4571.35714285714,3,3.13421673365647,2,305
"定慧福里","海淀五路居",199,22,4063.47236180905,6222.72727272727,6,1.31571529867372,2,150
"橡树湾","上地",378,11,3807.7671957672,4766.36363636364,5,4.15628213185378,2,365
"中信禧园","菜市口",54,1,3402,3290,1,11.8204212180442,1,570
"南湖东园二区","望京",505,53,3681.28910891089,4030.37735849057,11,2.24596700228782,10,405
"望京花园西区","东湖渠",239,52,4037.13389121339,3372.69230769231,16,3.18899234854805,7,275.714285714286
"上地东里","上地",378,56,3807.7671957672,3885.10714285714,10,1.24820705601128,3,820
"康泽园","石榴庄",183,36,3302.99453551913,2917.5,10,1.60480157821274,2,180
"六里屯北里","朝阳公园",77,16,6406.36363636364,5294.375,4,1.06513689524822,1,500
"东润枫景三期","东风北桥",362,10,3564.83977900553,3598,6,6.77460930071412,1,270
"和平街十五区2号院","光熙门",153,8,4033.54901960784,3337.5,1,0.751226005634914,1,440
"聚兴园","八角游乐园",258,3,2782.28294573643,2860,1,2.00546898183263,1,240
"壹线国际","四惠",210,30,4543.2619047619,5730,5,0.835024137653962,2,335
"北京新天地","管庄",322,23,3121.00310559006,3766.91304347826,6,0.916413214012813,1,140
"车道沟10号院","车道沟",107,15,4074.35514018692,4358,6,4.13178610847173,4,685
"明光村小区","大钟寺",158,26,4398.32278481013,4123.07692307692,9,3.00651509081207,3,686.666666666667
"怡美家园","上地",378,16,3807.7671957672,2597.375,5,1.68039886638177,2,160
"水木天成","永泰庄",463,14,3299.79049676026,3101.42857142857,8,3.1518696960521,2,815
"龙湖时代天街","生物医药基地",233,45,2298.87124463519,2254.22222222222,11,2.24599516564871,3,100
"育慧里二区","惠新西街北口",337,18,4506.13056379822,5568.33333333333,7,4.67464268709085,2,260
"京旺家园六区","",17337,3,2055.19659648111,2580,1,1.34299502799448,1,40
"清乐园","旧宫",320,2,2138.8125,1910,2,3.50029837984454,2,1841
"同兴园","新宫",207,18,3061.29468599034,3155.55555555556,2,0.664154855076515,1,60
"天通苑北一区","天通苑",946,173,2642.09936575053,2858.83815028902,20,1.10400446255223,3,400
"大黄庄东路","传媒大学",161,8,3241.11801242236,1978.5,4,4.38878276287578,1,20
"天赐良园西三期","物资学院路",448,18,2340.85906040268,2358.83333333333,4,1.17050013353902,1,300
"金隅悦和园","",17337,12,2055.19659648111,2270.83333333333,5,3.75416961195752,1,100
"政馨园二区","宋家庄",169,20,3168.73372781065,3333.95,5,1.34845670287918,1,70
"亚林西居住区","草桥",285,112,3358.82394366197,2966.51785714286,44,3.72900118754933,11,120
"贵园南里丙区","亦庄桥",116,13,2371.58620689655,3007.69230769231,1,0.233040938403701,1,300
"佰嘉城","育知路",500,53,2495.34406438632,2538.65384615385,11,1.73616361610237,5,256
"育龙家园","旧宫",320,11,2138.8125,1673.36363636364,3,1.90956821256414,2,800
"冠城大通百旺府","永丰南",316,37,2627.9082278481,2529.18918918919,6,1.16464023247779,1,440
"珺悦国际","生物医药基地",233,13,2298.87124463519,2506.92307692308,2,1.31179194542439,1,140
"富力运河十号","北运河西",819,2,2137.88034188034,2140,2,6.02971403997805,1,400
"东亚瑞晶苑","",17337,44,2055.19659648111,1693.18181818182,3,0.864931133555606,2,60
"晓月苑五里","",17337,15,2055.19659648111,1980.46666666667,5,1.47176114557941,2,200
"新城阳光","梨园",473,44,2375.06976744186,2228.61363636364,5,1.47901319472627,2,85
"清和园","旧宫",320,14,2138.8125,1852.78571428571,3,1.43023622276941,1,270
"金地仰山","高米店南",181,31,2354.28729281768,2658.06451612903,6,0.8090667589064,2,230
"车站中里","黄村火车站",116,12,2422.76724137931,2577.5,3,1.41844010749326,1,270
"惠新西街小区","惠新西街北口",337,6,4506.13056379822,4615,2,2.34820940626716,1,300
"朗琴园","达官营",377,23,3823.80106100796,5634.78260869565,8,4.39326355480761,1,200
"木樨地","木樨地",149,13,5337.46979865772,5806.15384615385,7,7.62287087459956,6,403.333333333333
"北礼士路","车公庄",37,19,5716.43243243243,5261.52631578947,5,2.53011780344226,1,870
"恒大未来城","义和庄",85,17,3427.05882352941,4262.94117647059,5,1.35164106041404,1,770
"天竺花园","国展",239,30,2312.13389121339,2331,1,0.333903520535448,1,300
"领秀慧谷C区","朱辛庄",625,16,2501.5104,2786.875,2,1.49073550503184,1,200
"民旺园","柳芳",262,17,4670.17175572519,4480,2,1.76213059790984,2,215
"首开国风美唐综合楼","霍营",628,19,2927.81687898089,5843.15789473684,3,1.36854504779606,2,250
"永泰东里","永泰庄",463,57,3299.79049676026,3436.64912280702,11,1.61678562241097,8,538.75
"北方明珠","立水桥",407,6,3345.44471744472,5781.66666666667,1,0.669260981313332,1,570
"安外西河沿","安定门",69,8,4667.68115942029,4662.5,6,9.39708462981231,2,235
"裕龙二区","顺义",599,13,2017.03171953255,1911.53846153846,1,0.620599666394272,1,70
"蓝光星华海悦城","苏庄",94,60,1915.85106382979,1758.83333333333,6,0.832141551838521,2,315
"翰林庭院","黄村火车站",116,25,2422.76724137931,1546.92,8,2.36651446314885,1,300
"湖心花园","云锦路",149,1,2316.84563758389,4190,1,9.99955607520761,1,1300
"南岸晶都花园","",17337,9,2055.19659648111,2757.77777777778,5,2.77668795076785,3,220
"石婆婆巷","鼓楼",38,7,2319.47368421053,3297.14285714286,2,2.28467153295323,1,260
"凤凰街","汉中门",66,1,2317.30303030303,1430,1,4.00023715276961,1,130
"新城市花园","龙江站",269,9,2411.74721189591,1930,4,1.88729383547457,1,330
"名仕嘉园","云锦路",149,8,2316.84563758389,2912.5,4,4.37462321441,2,365
"邮电新村","沈塘桥",227,9,2542.29074889868,3036.66666666667,4,4.99985757307598,1,340
"枫丹白露白露新寓","武定门",151,8,1906.75496688742,1917.5,3,3.50002987334815,1,230
"时光澔韵","安德门",81,29,1813.82716049383,1703.79310344828,13,1.4141107034785,2,120
"倾城之恋","滨和路",319,16,2205.48589341693,2075.625,9,2.8731654969063,3,200
"湖墅新村","沈塘桥",227,6,2542.29074889868,2818.33333333333,4,3.99163568192104,1,300
"武夷绿洲赏桂苑","竹山路",135,20,1359.18518518519,1516,1,0.299813634221752,1,160
"御水湾花园","武定门",151,11,1906.75496688742,1420,3,3.00054017012243,1,130
"泥塘新苑","龙眠大道",103,4,1134.46601941748,1050,1,2.50067434345269,1,200
"邓府山村","安德门",81,8,1813.82716049383,1393.75,2,0.375041221811402,1,340
"湖滨世纪花园","胜太西路",125,5,1596.48,1106,5,4.59834846359712,2,265
"星雨华府","集庆门大街站",103,2,2003.00970873786,1910,2,12.0023569447037,2,250
"凤起路388号","凤起路",61,1,2866.22950819672,5190,1,7.00093860774404,1,200
"绿地旭辉城","江陵路",311,12,2137.13826366559,2145,8,2.83223785674705,4,202.5
"莲花新城北苑","油坊桥地铁站",21,16,1518.09523809524,1425.625,9,7.12135824416091,1,240
"翠岛花城叠翠苑","花神庙",53,8,1710,1836.25,2,0.876085876744861,1,200
"江南青年城楚襄园","",17337,10,2055.19659648111,1509,2,0.600192975356623,1,100
"欧陆经典花园","胜太西路",125,18,1596.48,1490.55555555556,4,1.04905386805044,1,360
"万通时尚公馆","",17337,27,2055.19659648111,1199.62962962963,9,1.33422351146431,1,360
"景芳二区","景芳",66,9,2230.15151515152,2248.88888888889,4,3.43509249334718,1,270
"华海园","学院路",174,8,2445.86206896552,1895,3,3.11630820692413,2,185
"新金都城市花园","文新",136,17,1954.41176470588,2078.82352941176,3,1.35305949411621,2,235
"缤纷北苑","江陵路",311,36,2137.13826366559,2069.16666666667,11,2.41347371430332,6,210
"温馨人家","滨和路",319,31,2205.48589341693,2221.29032258065,7,1.99694956493287,5,160
"锦绣江南","南星桥站",49,7,2600,2174.28571428571,5,3.1421822677805,1,60
"恩济花苑","丰潭路",204,2,2105.63725490196,2045,1,4.99742038117377,1,430
"钱江三苑","钱江路",65,16,2376,2538.125,4,1.49919122297282,1,200
"望江新园三园","婺江路",73,2,2288.49315068493,1980,1,4.00352868761039,1,330
"中海御道","钱江路",65,18,2376,2224.44444444444,7,0.665434618906229,1,170
"顺发美哉美城","飞虹路",195,119,1807.28205128205,1807.05882352941,30,1.03349197637098,4,192.5
"天寓","中医药大学站",56,6,2307.85714285714,2098.33333333333,2,1.66583901913032,1,500
"天阳观筑","",17337,2,2055.19659648111,1130,1,5.00714088572948,1,60
"首开望宸","",17337,32,2055.19659648111,1106.875,15,1.97045633182585,1,30
"雍荣华庭","三墩",355,79,1453.91549295775,1456.83544303797,10,0.695919689232867,1,130
"大美公寓","临平",80,4,1167.125,1410,1,3.00114127205133,1,100
"金雅苑社区","客运中心",83,30,1469.87951807229,1508.33333333333,7,2.33389188381404,3,176.666666666667
"福雷德广场","文泽路",98,12,1835.20408163265,1926.66666666667,4,1.41878880228456,1,100
"清雅苑","",17337,31,2055.19659648111,1572.58064516129,9,2.45245791082688,4,140
"叠加苑","龙耀路",20,1,2858,2430,1,3.9631766681042,1,200
"仁恒广场","塘桥",108,5,3462.85185185185,2806,2,1.80322770354869,1,130
"泰景苑","七宝",165,4,2667.92121212121,2392.5,1,1.2545274306475,1,130
"樟树苑","石龙路",45,1,2671.51111111111,2130,1,9.00966775556405,1,200
"景泰嘉苑","锦绣路",191,2,2542.18848167539,2325,1,4.50727626458914,1,230
"广中扩大小区","大柏树",99,13,3178.58585858586,2794.61538461538,7,3.46006462075113,3,166.666666666667
"泰翔嘉苑","南翔",366,6,2203.10928961749,1870,4,5.99806589237058,3,210
"天宝恬苑","九亭",318,5,2051.79245283019,2066,4,5.80233358250227,2,135
"浦恒馨苑","芦恒路",53,19,2661.88679245283,1881.05263157895,9,2.36896282769072,3,170
"东昌新村","东昌路",53,13,3978.64150943396,3646.92307692308,3,1.99935671685449,2,365
"万邦都市花园","龙阳路",105,26,2816.27619047619,3355,8,3.26879161294879,4,590
"益民小区","爱国路",36,2,2934.13888888889,2530,2,7.49693717473221,1,230
"田林六村","桂林路",123,8,3880.56910569106,4260,2,1.00129011451267,1,400
"杨家桥小区(普陀)","李子园",101,4,2704.05940594059,4270,2,1.00351623844355,1,900
"上海滩大宁城(公寓)","中山北路",84,7,3780.10714285714,8528.57142857143,3,3.14628204822067,1,600
"东方文苑","国权路",51,1,3574.70588235294,2890,1,5.00141555417743,1,200
"润欣公寓","临平路",49,1,3725.71428571429,4090,1,11.9999558383944,1,240
"甘泉二村","新村路",80,3,3406.225,4323.33333333333,1,3.67171367283956,1,270
"文苑小区(虹口)","汶水路",42,4,3648.04761904762,3345,1,2.00150270713562,1,160
"青厦小区","华夏东路",247,13,1822.13765182186,2556.15384615385,2,1.00138127537619,1,540
"东盛公寓","杨高南路",126,1,2768.33333333333,5230,1,7.01121333205865,1,1200
"东南新村(浦东)","商城路",92,10,4007.05434782609,3845,4,0.299860757897849,1,670
"尚都国际酒店公寓","上海汽车城",46,15,2137.39130434783,1719.33333333333,5,2.93489421078931,2,150
"乔顿花园","上海儿童医学中心",91,12,3014.59340659341,2982.5,2,0.752029295086079,1,300
"双秀南园","",17337,4,2055.19659648111,1560,1,1.75535621642377,1,130
"桃园新城中城苑","",17337,4,2055.19659648111,1125,3,6.75500261036403,2,205
"卫春三街坊","颛桥",102,6,1834.41176470588,1593.33333333333,3,3.33740128447106,1,140
"同进理想城","南翔",366,13,2203.10928961749,2740.76923076923,4,1.00199964279824,1,270
"瑞阳苑","周浦东",97,1,1518.12371134021,1090,1,5.00727395836678,1,270
"瑞和苑","鹤沙航城",122,5,1277.2479338843,1444,5,7.60770416971489,2,250
"滨浦新苑六村","沈杜公路",49,12,1401.42857142857,1418.33333333333,8,5.00227827139314,6,175
"海逸长洲瀚波园","左江道",22,1,1545,1330,1,12.9632045829848,1,130
"晨光楼","靖江路",11,4,1596.36363636364,1525,2,1.75085135154771,1,370
"世纪梧桐公寓","左江道",22,5,1545,1560,2,3.18591684511414,1,140
"西门口广场","西门口",13,3,2386.15384615385,1660,2,3.66361997334126,1,170
"融穗华府","西朗",98,49,1424.08163265306,1359.59183673469,10,2.04041442901589,2,130
"紫菘枫林上城","光谷广场",300,26,1381.16666666667,1368.46153846154,5,1.30894006425372,1,170
"爱家馨城","",17337,18,2055.19659648111,1312.22222222222,5,1.94599053807541,2,135
"名流公馆","汉阳火车站",21,2,988.571428571429,1045,1,5.50873906692697,1,30
"瑞昌大厦","福民",17,3,2868.11764705882,5190,1,3.67258954065541,1,1100
"明月花园","石厦",63,5,2476.1746031746,2178,3,7.39661319275256,2,435
"西湖花园","红岭",50,10,2732.78,2282,3,1.70154896392508,2,285
"熙龙湾一期","",17337,6,2055.19659648111,2560,1,0.833490891836492,1,170
"海悦华城","",17337,1,2055.19659648111,2290,1,11.0074572894115,1,400
"丽阳天下","石厦",63,11,2476.1746031746,3659.90909090909,1,1.09288618253688,1,230
"泰然广场","下沙",35,12,4983.71428571429,2149.16666666667,2,1.33538969839452,2,235
"洪福雅苑","",17337,3,2055.19659648111,1716.66666666667,2,1.67226731983048,1,130
"福莲花园","",17337,24,2055.19659648111,2376.66666666667,4,1.58396177868554,1,600
"锦州花园","沙尾",143,8,2759.41958041958,1967.375,2,3.12582754477134,2,250
"万科星园","北苑路北",146,10,3753.10273972603,4347,2,1.57951388759939,1,400
"阳光广场","安立路",226,21,4549.49557522124,2147.14285714286,11,3.10049521042714,4,285
"龙泽苑东区","龙泽",912,55,2846.23516483517,2899.63636363636,6,0.890357615206027,1,940
"龙泽苑西区","龙泽",912,48,2846.23516483517,3080.79166666667,9,1.39324195585697,3,180
"望京西园一区","望京",505,33,3681.28910891089,3740.60606060606,12,2.67308945151725,1,570
"东土城路9号院","柳芳",262,1,4670.17175572519,3330,1,3.0036688979384,1,100
"西坝河东里","太阳宫",181,49,4608.30939226519,3867.51020408163,15,2.85896549919081,1,370
"远洋自然","角门东",384,34,3652.17754569191,2943.82352941176,22,4.86312414370047,4,285
"安宁佳园","西二旗",314,31,3241.49201277955,3058.06451612903,7,1.41698857952804,3,356.666666666667
